Inst_Code,Inst_Name,Branch_Name,Category,Year,Closing_Rank
64,"Government Engineering College, Godhra",MECHANICAL ENGINEERING,OPEN,2025,38484
64,"Government Engineering College, Godhra",MECHANICAL ENGINEERING,OPEN_AI_RANK,2025,990374
65,"Government Engineering College, Modasa",AUTOMOBILE ENGINEERING,OPEN,2025,38222
65,"Government Engineering College, Modasa",AUTOMOBILE ENGINEERING,OPEN_AI_RANK,2025,930610
65,"Government Engineering College, Modasa",CIVIL ENGINEERING,OPEN,2025,39746
65,"Government Engineering College, Modasa",CIVIL ENGINEERING,OPEN_AI_RANK,2025,932480
65,"Government Engineering College, Modasa",COMPUTER ENGINEERING,ESM,2025,32818
65,"Government Engineering College, Modasa",COMPUTER ENGINEERING,EWS,2025,17028
65,"Government Engineering College, Modasa",COMPUTER ENGINEERING,OPEN,2025,13459
65,"Government Engineering College, Modasa",COMPUTER ENGINEERING,OPEN_AI_RANK,2025,902811
65,"Government Engineering College, Modasa",COMPUTER ENGINEERING,SC,2025,39006
65,"Government Engineering College, Modasa",COMPUTER ENGINEERING,SEBC,2025,21470
65,"Government Engineering College, Modasa",COMPUTER ENGINEERING,ST,2025,39451
65,"Government Engineering College, Modasa",COMPUTER ENGINEERING,TFWS,2025,7360
65,"Government Engineering College, Modasa",COMPUTER ENGINEERING,TFWS_AI_RANK,2025,902068
65,"Government Engineering College, Modasa",ELECTRICAL ENGINEERING,OPEN,2025,50577
65,"Government Engineering College, Modasa",ELECTRICAL ENGINEERING,OPEN_AI_RANK,2025,990294
65,"Government Engineering College, Modasa",ELECTRONICS & COMMUNICATION ENGINEERING,EWS,2025,38315
65,"Government Engineering College, Modasa",ELECTRONICS & COMMUNICATION ENGINEERING,OPEN,2025,34012
65,"Government Engineering College, Modasa",ELECTRONICS & COMMUNICATION ENGINEERING,OPEN_AI_RANK,2025,906291
65,"Government Engineering College, Modasa",ELECTRONICS & COMMUNICATION ENGINEERING,SC,2025,37516
65,"Government Engineering College, Modasa",ELECTRONICS & COMMUNICATION ENGINEERING,SEBC,2025,50268
65,"Government Engineering College, Modasa",ELECTRONICS & COMMUNICATION ENGINEERING,TFWS,2025,19771
65,"Government Engineering College, Modasa",INFORMATION TECHNOLOGY,EWS,2025,21999
65,"Government Engineering College, Modasa",INFORMATION TECHNOLOGY,OPEN,2025,18141
65,"Government Engineering College, Modasa",INFORMATION TECHNOLOGY,OPEN_AI_RANK,2025,905753
65,"Government Engineering College, Modasa",INFORMATION TECHNOLOGY,SC,2025,39711
65,"Government Engineering College, Modasa",INFORMATION TECHNOLOGY,SEBC,2025,25089
65,"Government Engineering College, Modasa",INFORMATION TECHNOLOGY,ST,2025,36233
65,"Government Engineering College, Modasa",INFORMATION TECHNOLOGY,TFWS,2025,11202
65,"Government Engineering College, Modasa",MECHANICAL ENGINEERING,OPEN,2025,39732
65,"Government Engineering College, Modasa",MECHANICAL ENGINEERING,OPEN_AI_RANK,2025,932180
66,"Government Engineering College, Palanpur",CIVIL ENGINEERING,OPEN,2025,39841
66,"Government Engineering College, Palanpur",CIVIL ENGINEERING,OPEN_AI_RANK,2025,990007
66,"Government Engineering College, Palanpur",COMPUTER ENGINEERING,ESM,2025,38918
66,"Government Engineering College, Palanpur",COMPUTER ENGINEERING,EWS,2025,20778
66,"Government Engineering College, Palanpur",COMPUTER ENGINEERING,OPEN,2025,18028
66,"Government Engineering College, Palanpur",COMPUTER ENGINEERING,OPEN_AI_RANK,2025,903117
66,"Government Engineering College, Palanpur",COMPUTER ENGINEERING,SC,2025,25180
66,"Government Engineering College, Palanpur",COMPUTER ENGINEERING,SEBC,2025,22904
66,"Government Engineering College, Palanpur",COMPUTER ENGINEERING,TFWS,2025,11693
66,"Government Engineering College, Palanpur",ELECTRICAL ENGINEERING,OPEN,2025,40067
66,"Government Engineering College, Palanpur",ELECTRICAL ENGINEERING,OPEN_AI_RANK,2025,990118
66,"Government Engineering College, Palanpur",MECHANICAL ENGINEERING,OPEN,2025,38640
66,"Government Engineering College, Palanpur",MECHANICAL ENGINEERING,OPEN_AI_RANK,2025,990420
67,"Government Engineering College, Patan",CIVIL ENGINEERING,OPEN,2025,50230
67,"Government Engineering College, Patan",CIVIL ENGINEERING,OPEN_AI_RANK,2025,990046
67,"Government Engineering College, Patan",COMPUTER SCIENCE & ENGINEERING,EWS,2025,18594
67,"Government Engineering College, Patan",COMPUTER SCIENCE & ENGINEERING,OPEN,2025,12445
67,"Government Engineering College, Patan",COMPUTER SCIENCE & ENGINEERING,OPEN_AI_RANK,2025,902865
67,"Government Engineering College, Patan",COMPUTER SCIENCE & ENGINEERING,SC,2025,33127
67,"Government Engineering College, Patan",COMPUTER SCIENCE & ENGINEERING,SEBC,2025,21796
67,"Government Engineering College, Patan",COMPUTER SCIENCE & ENGINEERING,ST,2025,50074
67,"Government Engineering College, Patan",COMPUTER SCIENCE & ENGINEERING,TFWS,2025,6667
67,"Government Engineering College, Patan",ELECTRICAL ENGINEERING,OPEN,2025,38370
67,"Government Engineering College, Patan",ELECTRICAL ENGINEERING,OPEN_AI_RANK,2025,932488
67,"Government Engineering College, Patan",ELECTRONICS & COMMUNICATION ENGINEERING,EWS,2025,37332
67,"Government Engineering College, Patan",ELECTRONICS & COMMUNICATION ENGINEERING,OPEN,2025,32729
67,"Government Engineering College, Patan",ELECTRONICS & COMMUNICATION ENGINEERING,OPEN_AI_RANK,2025,907565
67,"Government Engineering College, Patan",ELECTRONICS & COMMUNICATION ENGINEERING,SEBC,2025,39848
67,"Government Engineering College, Patan",ELECTRONICS & COMMUNICATION ENGINEERING,TFWS,2025,20491
67,"Government Engineering College, Patan",MECHANICAL ENGINEERING,OPEN,2025,50609
67,"Government Engineering College, Patan",MECHANICAL ENGINEERING,OPEN_AI_RANK,2025,990266
68,"Government Engineering College, Rajkot",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,EWS,2025,14358
68,"Government Engineering College, Rajkot",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,OPEN,2025,10956
68,"Government Engineering College, Rajkot",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,OPEN_AI_RANK,2025,902018
68,"Government Engineering College, Rajkot",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,SC,2025,34281
68,"Government Engineering College, Rajkot",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,SEBC,2025,17888
68,"Government Engineering College, Rajkot",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,ST,2025,38267
68,"Government Engineering College, Rajkot",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,TFWS,2025,4514
68,"Government Engineering College, Rajkot",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,TFWS_AI_RANK,2025,901620
68,"Government Engineering College, Rajkot",CIVIL ENGINEERING,OPEN,2025,39699
68,"Government Engineering College, Rajkot",CIVIL ENGINEERING,OPEN_AI_RANK,2025,908569
68,"Government Engineering College, Rajkot",COMPUTER ENGINEERING,ESM,2025,29826
68,"Government Engineering College, Rajkot",COMPUTER ENGINEERING,EWS,2025,9165
68,"Government Engineering College, Rajkot",COMPUTER ENGINEERING,OPEN,2025,6593
68,"Government Engineering College, Rajkot",COMPUTER ENGINEERING,OPEN_AI_RANK,2025,901329
68,"Government Engineering College, Rajkot",COMPUTER ENGINEERING,SC,2025,20729
68,"Government Engineering College, Rajkot",COMPUTER ENGINEERING,SEBC,2025,9698
68,"Government Engineering College, Rajkot",COMPUTER ENGINEERING,ST,2025,39640
68,"Government Engineering College, Rajkot",COMPUTER ENGINEERING,TFWS,2025,3659
68,"Government Engineering College, Rajkot",ELECTRICAL ENGINEERING,EWS,2025,39198
68,"Government Engineering College, Rajkot",ELECTRICAL ENGINEERING,OPEN,2025,35208
68,"Government Engineering College, Rajkot",ELECTRICAL ENGINEERING,OPEN_AI_RANK,2025,906734
68,"Government Engineering College, Rajkot",ELECTRICAL ENGINEERING,SC,2025,36769
68,"Government Engineering College, Rajkot",ELECTRICAL ENGINEERING,SEBC,2025,39648
68,"Government Engineering College, Rajkot",ELECTRICAL ENGINEERING,TFWS,2025,18769
68,"Government Engineering College, Rajkot",ELECTRONICS & COMMUNICATION ENGINEERING,EWS,2025,50092
68,"Government Engineering College, Rajkot",ELECTRONICS & COMMUNICATION ENGINEERING,OPEN,2025,28367
68,"Government Engineering College, Rajkot",ELECTRONICS & COMMUNICATION ENGINEERING,OPEN_AI_RANK,2025,904458
68,"Government Engineering College, Rajkot",ELECTRONICS & COMMUNICATION ENGINEERING,SC,2025,39629
68,"Government Engineering College, Rajkot",ELECTRONICS & COMMUNICATION ENGINEERING,SEBC,2025,39622
68,"Government Engineering College, Rajkot",ELECTRONICS & COMMUNICATION ENGINEERING,TFWS,2025,12811
68,"Government Engineering College, Rajkot",INSTRUMENTATION & CONTROL ENGINEERING,OPEN,2025,39221
68,"Government Engineering College, Rajkot",INSTRUMENTATION & CONTROL ENGINEERING,OPEN_AI_RANK,2025,930695
68,"Government Engineering College, Rajkot",MECHANICAL ENGINEERING,EWS,2025,30374
68,"Government Engineering College, Rajkot",MECHANICAL ENGINEERING,OPEN,2025,24978
68,"Government Engineering College, Rajkot",MECHANICAL ENGINEERING,OPEN_AI_RANK,2025,905745
68,"Government Engineering College, Rajkot",MECHANICAL ENGINEERING,SEBC,2025,32444
68,"Government Engineering College, Rajkot",MECHANICAL ENGINEERING,TFWS,2025,15405
68,"Government Engineering College, Rajkot",ROBOTICS AND AUTOMATION,OPEN,2025,50564
68,"Government Engineering College, Rajkot",ROBOTICS AND AUTOMATION,OPEN_AI_RANK,2025,908729
68,"Government Engineering College, Rajkot",ROBOTICS AND AUTOMATION,TFWS,2025,17615
69,"Government Engineering College, Sector 28 Gandhinagar",BIOMEDICAL ENGINEERING,OPEN,2025,50550
69,"Government Engineering College, Sector 28 Gandhinagar",BIOMEDICAL ENGINEERING,OPEN_AI_RANK,2025,990318
69,"Government Engineering College, Sector 28 Gandhinagar",CIVIL ENGINEERING,ESM,2025,36641
69,"Government Engineering College, Sector 28 Gandhinagar",CIVIL ENGINEERING,EWS,2025,26522
69,"Government Engineering College, Sector 28 Gandhinagar",CIVIL ENGINEERING,OPEN,2025,22114
69,"Government Engineering College, Sector 28 Gandhinagar",CIVIL ENGINEERING,OPEN_AI_RANK,2025,904622
69,"Government Engineering College, Sector 28 Gandhinagar",CIVIL ENGINEERING,SC,2025,39473
69,"Government Engineering College, Sector 28 Gandhinagar",CIVIL ENGINEERING,SEBC,2025,28807
69,"Government Engineering College, Sector 28 Gandhinagar",CIVIL ENGINEERING,ST,2025,38924
69,"Government Engineering College, Sector 28 Gandhinagar",CIVIL ENGINEERING,TFWS,2025,17852
69,"Government Engineering College, Sector 28 Gandhinagar",COMPUTER ENGINEERING,ESM,2025,13101
69,"Government Engineering College, Sector 28 Gandhinagar",COMPUTER ENGINEERING,EWS,2025,3522
69,"Government Engineering College, Sector 28 Gandhinagar",COMPUTER ENGINEERING,OPEN,2025,2902
69,"Government Engineering College, Sector 28 Gandhinagar",COMPUTER ENGINEERING,OPEN_AI_RANK,2025,901418
69,"Government Engineering College, Sector 28 Gandhinagar",COMPUTER ENGINEERING,SC,2025,14379
69,"Government Engineering College, Sector 28 Gandhinagar",COMPUTER ENGINEERING,SEBC,2025,4430
69,"Government Engineering College, Sector 28 Gandhinagar",COMPUTER ENGINEERING,ST,2025,33623
69,"Government Engineering College, Sector 28 Gandhinagar",COMPUTER ENGINEERING,TFWS,2025,2303
69,"Government Engineering College, Sector 28 Gandhinagar",ELECTRICAL ENGINEERING,EWS,2025,24070
69,"Government Engineering College, Sector 28 Gandhinagar",ELECTRICAL ENGINEERING,OPEN,2025,22001
69,"Government Engineering College, Sector 28 Gandhinagar",ELECTRICAL ENGINEERING,OPEN_AI_RANK,2025,904500
69,"Government Engineering College, Sector 28 Gandhinagar",ELECTRICAL ENGINEERING,SC,2025,37705
69,"Government Engineering College, Sector 28 Gandhinagar",ELECTRICAL ENGINEERING,SEBC,2025,37653
69,"Government Engineering College, Sector 28 Gandhinagar",ELECTRICAL ENGINEERING,ST,2025,39637
69,"Government Engineering College, Sector 28 Gandhinagar",ELECTRICAL ENGINEERING,TFWS,2025,13696
69,"Government Engineering College, Sector 28 Gandhinagar",ELECTRONICS & COMMUNICATION ENGINEERING,EWS,2025,16548
69,"Government Engineering College, Sector 28 Gandhinagar",ELECTRONICS & COMMUNICATION ENGINEERING,OPEN,2025,12227
69,"Government Engineering College, Sector 28 Gandhinagar",ELECTRONICS & COMMUNICATION ENGINEERING,OPEN_AI_RANK,2025,902282
69,"Government Engineering College, Sector 28 Gandhinagar",ELECTRONICS & COMMUNICATION ENGINEERING,SC,2025,39679
69,"Government Engineering College, Sector 28 Gandhinagar",ELECTRONICS & COMMUNICATION ENGINEERING,SEBC,2025,22972
69,"Government Engineering College, Sector 28 Gandhinagar",ELECTRONICS & COMMUNICATION ENGINEERING,TFWS,2025,6562
69,"Government Engineering College, Sector 28 Gandhinagar",ELECTRONICS & COMMUNICATION ENGINEERING,TFWS_AI_RANK,2025,902322
69,"Government Engineering College, Sector 28 Gandhinagar",INFORMATION TECHNOLOGY,ESM,2025,23791
69,"Government Engineering College, Sector 28 Gandhinagar",INFORMATION TECHNOLOGY,EWS,2025,4614
69,"Government Engineering College, Sector 28 Gandhinagar",INFORMATION TECHNOLOGY,OPEN,2025,4018
69,"Government Engineering College, Sector 28 Gandhinagar",INFORMATION TECHNOLOGY,OPEN_AI_RANK,2025,901534
69,"Government Engineering College, Sector 28 Gandhinagar",INFORMATION TECHNOLOGY,SC,2025,15186
69,"Government Engineering College, Sector 28 Gandhinagar",INFORMATION TECHNOLOGY,SEBC,2025,6504
69,"Government Engineering College, Sector 28 Gandhinagar",INFORMATION TECHNOLOGY,ST,2025,34799
69,"Government Engineering College, Sector 28 Gandhinagar",INFORMATION TECHNOLOGY,TFWS,2025,3335
69,"Government Engineering College, Sector 28 Gandhinagar",INSTRUMENTATION & CONTROL ENGINEERING,EWS,2025,29078
69,"Government Engineering College, Sector 28 Gandhinagar",INSTRUMENTATION & CONTROL ENGINEERING,OPEN,2025,25228
69,"Government Engineering College, Sector 28 Gandhinagar",INSTRUMENTATION & CONTROL ENGINEERING,OPEN_AI_RANK,2025,903310
69,"Government Engineering College, Sector 28 Gandhinagar",INSTRUMENTATION & CONTROL ENGINEERING,SEBC,2025,50315
69,"Government Engineering College, Sector 28 Gandhinagar",METALLURGY,OPEN,2025,38449
69,"Government Engineering College, Sector 28 Gandhinagar",METALLURGY,OPEN_AI_RANK,2025,930649
69,"Government Engineering College, Sector 28 Gandhinagar",Mechanical Engineering,EWS,2025,21880
69,"Government Engineering College, Sector 28 Gandhinagar",Mechanical Engineering,OPEN,2025,19158
69,"Government Engineering College, Sector 28 Gandhinagar",Mechanical Engineering,OPEN_AI_RANK,2025,903439
69,"Government Engineering College, Sector 28 Gandhinagar",Mechanical Engineering,SC,2025,36023
69,"Government Engineering College, Sector 28 Gandhinagar",Mechanical Engineering,SEBC,2025,27353
69,"Government Engineering College, Sector 28 Gandhinagar",Mechanical Engineering,ST,2025,34938
69,"Government Engineering College, Sector 28 Gandhinagar",Mechanical Engineering,TFWS,2025,14523
69,"Government Engineering College, Sector 28 Gandhinagar",ROBOTICS AND AUTOMATION,EWS,2025,24432
69,"Government Engineering College, Sector 28 Gandhinagar",ROBOTICS AND AUTOMATION,OPEN,2025,20233
69,"Government Engineering College, Sector 28 Gandhinagar",ROBOTICS AND AUTOMATION,OPEN_AI_RANK,2025,904007
69,"Government Engineering College, Sector 28 Gandhinagar",ROBOTICS AND AUTOMATION,SC,2025,50505
69,"Government Engineering College, Sector 28 Gandhinagar",ROBOTICS AND AUTOMATION,SEBC,2025,34884
69,"Government Engineering College, Sector 28 Gandhinagar",ROBOTICS AND AUTOMATION,TFWS,2025,10056
69,"Government Engineering College, Sector 28 Gandhinagar",ROBOTICS AND AUTOMATION,TFWS_AI_RANK,2025,901564
70,"Government Engineering College, Valsad",CHEMICAL ENGINEERING,ESM,2025,32577
70,"Government Engineering College, Valsad",CHEMICAL ENGINEERING,EWS,2025,31746
70,"Government Engineering College, Valsad",CHEMICAL ENGINEERING,OPEN,2025,25664
70,"Government Engineering College, Valsad",CHEMICAL ENGINEERING,OPEN_AI_RANK,2025,906880
70,"Government Engineering College, Valsad",CHEMICAL ENGINEERING,SC,2025,38858
70,"Government Engineering College, Valsad",CHEMICAL ENGINEERING,SEBC,2025,36695
70,"Government Engineering College, Valsad",CHEMICAL ENGINEERING,ST,2025,39154
70,"Government Engineering College, Valsad",CHEMICAL ENGINEERING,TFWS,2025,14462
70,"Government Engineering College, Valsad",CIVIL ENGINEERING,OPEN,2025,39657
70,"Government Engineering College, Valsad",CIVIL ENGINEERING,OPEN_AI_RANK,2025,932187
70,"Government Engineering College, Valsad",ELECTRICAL ENGINEERING,OPEN,2025,27202
70,"Government Engineering College, Valsad",ELECTRICAL ENGINEERING,OPEN_AI_RANK,2025,909563
70,"Government Engineering College, Valsad",ELECTRICAL ENGINEERING,SC,2025,28819
70,"Government Engineering College, Valsad",ELECTRICAL ENGINEERING,SEBC,2025,33705
70,"Government Engineering College, Valsad",ELECTRICAL ENGINEERING,ST,2025,39675
70,"Government Engineering College, Valsad",ELECTRICAL ENGINEERING,TFWS,2025,16072
70,"Government Engineering College, Valsad",Mechanical Engineering,OPEN,2025,50623
70,"Government Engineering College, Valsad",Mechanical Engineering,OPEN_AI_RANK,2025,990177
70,"Government Engineering College, Valsad",Mechanical Engineering,TFWS,2025,20297
70,"Government Engineering College, Valsad",Mechanical Engineering,TFWS_AI_RANK,2025,914192
72,"Grow More Faculty of Engineering, Berna, Himmatnagar",COMPUTER ENGINEERING,OPEN,2025,39610
72,"Grow More Faculty of Engineering, Berna, Himmatnagar",INFORMATION TECHNOLOGY,OPEN,2025,34823
73,"Gujarat Power Engg. And Res. Inst. (Gperi) (Ppp), Mevad, Mehsana",CIVIL ENGINEERING,OPEN,2025,36755
73,"Gujarat Power Engg. And Res. Inst. (Gperi) (Ppp), Mevad, Mehsana",COMPUTER ENGINEERING,OPEN,2025,50263
73,"Gujarat Power Engg. And Res. Inst. (Gperi) (Ppp), Mevad, Mehsana",COMPUTER ENGINEERING,TFWS,2025,12258
73,"Gujarat Power Engg. And Res. Inst. (Gperi) (Ppp), Mevad, Mehsana",ELECTRICAL ENGINEERING,OPEN,2025,37767
73,"Gujarat Power Engg. And Res. Inst. (Gperi) (Ppp), Mevad, Mehsana",MECHANICAL ENGINEERING,OPEN,2025,50488
74,"Gujarat Technological University School of Engineering and Technology, Chandkheda Ahmedabad",COMPUTER ENGINEERING,EWS,2025,9863
74,"Gujarat Technological University School of Engineering and Technology, Chandkheda Ahmedabad",COMPUTER ENGINEERING,OPEN,2025,7736
74,"Gujarat Technological University School of Engineering and Technology, Chandkheda Ahmedabad",COMPUTER ENGINEERING,SC,2025,17538
74,"Gujarat Technological University School of Engineering and Technology, Chandkheda Ahmedabad",COMPUTER ENGINEERING,SEBC,2025,13667
74,"Gujarat Technological University School of Engineering and Technology, Chandkheda Ahmedabad",COMPUTER ENGINEERING,ST,2025,34634
74,"Gujarat Technological University School of Engineering and Technology, Chandkheda Ahmedabad",COMPUTER ENGINEERING,TFWS,2025,3152
74,"Gujarat Technological University School of Engineering and Technology, Chandkheda Ahmedabad",ELECTRONICS & COMMUNICATION ENGINEERING,EWS,2025,19857
74,"Gujarat Technological University School of Engineering and Technology, Chandkheda Ahmedabad",ELECTRONICS & COMMUNICATION ENGINEERING,OPEN,2025,16796
74,"Gujarat Technological University School of Engineering and Technology, Chandkheda Ahmedabad",ELECTRONICS & COMMUNICATION ENGINEERING,SC,2025,31502
74,"Gujarat Technological University School of Engineering and Technology, Chandkheda Ahmedabad",ELECTRONICS & COMMUNICATION ENGINEERING,SEBC,2025,20420
74,"Gujarat Technological University School of Engineering and Technology, Chandkheda Ahmedabad",ELECTRONICS & COMMUNICATION ENGINEERING,TFWS,2025,8376
75,"Hansaba College Of Engieering And Technology, Siddhpur",COMPUTER ENGINEERING,OPEN,2025,50046
76,"Hasmukh Goswami College Of Engg, Vahelal",COMPUTER ENGINEERING,OPEN,2025,50097
77,"Hjd Institute Of Technical Education And Reserch, Kera",COMPUTER SCIENCE & ENGINEERING,OPEN,2025,31995
78,"ITM (SLS) Baroda University (Formerly Known as ITM Universe), Vadodara",CHEMICAL ENGINEERING,OPEN,2025,37144
78,"ITM (SLS) Baroda University (Formerly Known as ITM Universe), Vadodara",COMPUTER SCIENCE & ENGINEERING,OPEN,2025,50483
78,"ITM (SLS) Baroda University (Formerly Known as ITM Universe), Vadodara",COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE),OPEN,2025,50486
78,"ITM (SLS) Baroda University (Formerly Known as ITM Universe), Vadodara",COMPUTER SCIENCE & ENGINEERING (CYBER SECURITY),OPEN,2025,38704
78,"ITM (SLS) Baroda University (Formerly Known as ITM Universe), Vadodara",INFORMATION TECHNOLOGY,OPEN,2025,14893
78,"ITM (SLS) Baroda University (Formerly Known as ITM Universe), Vadodara",MECHANICAL ENGINEERING,OPEN,2025,50472
78,"ITM (SLS) Baroda University (Formerly Known as ITM Universe), Vadodara",ROBOTICS AND AUTOMATION,OPEN,2025,39996
79,"ITM Vocational University, Waghodia, Dist: Vadodara",COMPUTER ENGINEERING (Cloud Tech. & Info.Sec.),OPEN,2025,36174
79,"ITM Vocational University, Waghodia, Dist: Vadodara",COMPUTER ENGINEERING (Data Science),OPEN,2025,35636
79,"ITM Vocational University, Waghodia, Dist: Vadodara",MECHATRONICS ENGINEERING,OPEN,2025,17237
80,"Indus Institute Of Tech. & Engg., Racharda, Ahmedabad",AUTOMOBILE ENGINEERING,OPEN,2025,38635
80,"Indus Institute Of Tech. & Engg., Racharda, Ahmedabad",CIVIL ENGINEERING,OPEN,2025,37931
80,"Indus Institute Of Tech. & Engg., Racharda, Ahmedabad",COMPUTER ENGINEERING,OPEN,2025,39900
80,"Indus Institute Of Tech. & Engg., Racharda, Ahmedabad",COMPUTER ENGINEERING,TFWS,2025,7392
80,"Indus Institute Of Tech. & Engg., Racharda, Ahmedabad",COMPUTER SCIENCE & ENGINEERING,OPEN,2025,50604
80,"Indus Institute Of Tech. & Engg., Racharda, Ahmedabad",COMPUTER SCIENCE & ENGINEERING,TFWS,2025,9842
80,"Indus Institute Of Tech. & Engg., Racharda, Ahmedabad",CYBER SECURITY,OPEN,2025,36974
80,"Indus Institute Of Tech. & Engg., Racharda, Ahmedabad",ELECTRICAL ENGINEERING,OPEN,2025,38450
80,"Indus Institute Of Tech. & Engg., Racharda, Ahmedabad",ELECTRONICS & COMMUNICATION ENGINEERING,OPEN,2025,50305
80,"Indus Institute Of Tech. & Engg., Racharda, Ahmedabad",INFORMATION & COMMUNICATION TECHNOLOGY,OPEN,2025,36424
80,"Indus Institute Of Tech. & Engg., Racharda, Ahmedabad",INFORMATION TECHNOLOGY,OPEN,2025,50481
80,"Indus Institute Of Tech. & Engg., Racharda, Ahmedabad",INFORMATION TECHNOLOGY,TFWS,2025,9294
80,"Indus Institute Of Tech. & Engg., Racharda, Ahmedabad",MECHANICAL ENGINEERING,OPEN,2025,50060
81,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",ARTIFICIAL INTELLIGENCE(AI) AND MACHINE LEARNING,EWS,2025,545
81,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",ARTIFICIAL INTELLIGENCE(AI) AND MACHINE LEARNING,OPEN,2025,507
81,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",ARTIFICIAL INTELLIGENCE(AI) AND MACHINE LEARNING,SC,2025,4657
81,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",ARTIFICIAL INTELLIGENCE(AI) AND MACHINE LEARNING,SEBC,2025,1364
81,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",ARTIFICIAL INTELLIGENCE(AI) AND MACHINE LEARNING,ST,2025,20461
81,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",ARTIFICIAL INTELLIGENCE(AI) AND MACHINE LEARNING,TFWS,2025,174
81,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",CHEMICAL ENGINEERING,EWS,2025,5827
81,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",CHEMICAL ENGINEERING,OPEN,2025,3824
81,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",CHEMICAL ENGINEERING,SC,2025,28142
81,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",CHEMICAL ENGINEERING,SEBC,2025,13593
81,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",CHEMICAL ENGINEERING,ST,2025,50354
81,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",CHEMICAL ENGINEERING,TFWS,2025,825
81,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",CIVIL ENGINEERING,EWS,2025,20153
81,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",CIVIL ENGINEERING,OPEN,2025,10642
81,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",CIVIL ENGINEERING,SC,2025,27585
81,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",CIVIL ENGINEERING,SEBC,2025,23928
81,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",CIVIL ENGINEERING,ST,2025,39787
81,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",CIVIL ENGINEERING,TFWS,2025,1310
81,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",COMPUTER SCIENCE & ENGINEERING,ESM,2025,2530
81,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",COMPUTER SCIENCE & ENGINEERING,EWS,2025,391
81,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",COMPUTER SCIENCE & ENGINEERING,OPEN,2025,302
81,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",COMPUTER SCIENCE & ENGINEERING,SC,2025,4021
81,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",COMPUTER SCIENCE & ENGINEERING,SEBC,2025,839
81,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",COMPUTER SCIENCE & ENGINEERING,ST,2025,23814
81,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",COMPUTER SCIENCE & ENGINEERING,TFWS,2025,102
81,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",ELECTRICAL ENGINEERING,EWS,2025,11105
81,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",ELECTRICAL ENGINEERING,OPEN,2025,7577
81,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",ELECTRICAL ENGINEERING,SC,2025,24483
81,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",ELECTRICAL ENGINEERING,SEBC,2025,13812
81,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",ELECTRICAL ENGINEERING,ST,2025,28257
81,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",ELECTRICAL ENGINEERING,TFWS,2025,2033
81,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",ELECTRONICS & COMMUNICATION ENGINEERING,ESM,2025,10618
81,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",ELECTRONICS & COMMUNICATION ENGINEERING,EWS,2025,1545
81,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",ELECTRONICS & COMMUNICATION ENGINEERING,OPEN,2025,1127
81,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",ELECTRONICS & COMMUNICATION ENGINEERING,SC,2025,5107
